Cod_Loc,IdProvincia,IdDepartamento,Observaciones,Categor�a,Provincia,Departamento,Localidad,Nombre,Direcci�n,Piso,Cod_postal,Cod_area,Telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Fuente,Tipo_gestion,hora_apertura,hora_cierre
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Sede Fiorito,Autopista Presidente Per�n y Recondo,s/d,1832,,,cclzfiorito@lomasdezamora.gov.ar,s/d,-34.71471000,-58.45095000,Precisa,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,,10,19
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,MONOCICLO CLUB DE ARTE,AV. HIPOLITO IRIGOYEN 6944/46,,1824,11,42421995,karisavich@hotmail.com,,-34.73580835,-58.39737661,Precisa,Puntos de Cultura 2020,,10,15
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Padre Mugica,Av. Hip�lito Yrigoyen 7923,s/d,1832,,,ccpadremugica@gmail.com,s/d,-34.74766000,-58.40011000,Precisa,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,,10,19
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Centro Cultural y Social No Me Olvides,Av. Meeks 490,s/d,1832,,,info@ccnomeolvides.com.ar,www.ccnomeolvides.com.ar,-34.76721000,-58.39811000,Precisa,Secretaria de Cultura Lomas de Zamora / INT-BS.AS. / Relevamiento 2017,,11,20
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,CUATRO XXI,Av. Santa Fe 421 ,P.B.,1832,,,cuatroxxi@gmail.com,s/d,-34.75259000,-58.42041000,Precisa,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,,10,18
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Sede San Jos�,"Caaguaz� entre La Madreselva y Anchoris",s/d,1832,,,s/d,s/d,-34.76116024,-58.39876606,Centroide de la localidad,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,,10,15
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Sede Banfield Oeste Darragueira,Darragueira 275,s/d,1832,,,s/d,www.ccdarragueira.wixsite.com/cclzbanfieldoeste,-34.73890000,-58.39765000,Precisa,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,,10,20
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Cantinflas,Dorrego 591,s/d,1832,,,cccantinflas@gmail.com,s/d,-34.77746000,-58.40396000,Precisa,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,,9,20
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,La Troupe,Gallo 148,,1832,11,42883516,tallereslatroupecirco@gmail.com,http://www.latroupecirco.com.ar,-34.75060000,-58.39369000,Precisa,Fondo Desarrollar 2020,,8,17
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Espacio Asterisco,General Levalle 1293,,1828,11,35326266,asterisco.espacio@gmail.com,https://www.youtube.com/user/EspacioAsterisco?fbclid=IwAR0hY-hdJPEUCfUAOJ7dOTfId_S5uMsqWKGPKKV2x3O76sfyqtRwdsigznA,-34.74683000,-58.38605000,Precisa,Fondo Desarrollar 2020,,8,20
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Complejo Cultural Banfield Teatro Ensamble,Larrea 350,s/d,1832,11,,programacionensamble@gmail.com,www.teatroensamble.com.ar,-34.76488700,-58.39655600,Precisa,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,,11,18
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Centro Cultural Teatro El Refugio,Maip� 540,s/d,1832,11,,elrefugiodebanfield@gmail.com,s/d,-34.74377000,-58.38833000,Precisa,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,,8,20
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Centro de Estudios Teatrales y Art�sticos C.E.T.A.,Pueyrred�n 1680,s/d,1832,11,,contacto@estudioceta.com.ar,s/d,-34.74160700,-58.38987400,Precisa,INT / Relevamiento 2017,,11,20
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Sede Banfield Este El Ceibo,Rinc�n 565,s/d,1828,11,,s/d,s/d,-34.74182374,-58.38741928,Precisa,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,,8,20
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,"Casa Cultural ""Las Mirabal""",Saenz 317,,1832,11, 3876 6502,juanignaciomontana.31@gmail.com,,-34.75805039,-58.40090735,Precisa,Puntos de Cultura 2020,,10,16
06511020,06,06511,,Centro Cultural,Buenos Aires,Maip�,Maip�,Club Social Maipu,Belgrano s/n,,7160,2268,635306,,,-36.85767010,-57.87785560,Precisa,Fondo Desarrollar 2020,,10,15
06511030,06,06511,,Centro Cultural,Buenos Aires,Maip�,Santo Domingo,Centro Integrador Comunitario en el  Barrio Santo Domingo,Gibraltar 2100,s/d,7160,,,s/d,s/d,-36.71375978,-57.58601265,Centroide de la localidad,Geocultura-UNDAV ,,10,19
06515010,06,06515,,Centro Cultural,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,Casa popular Unidos por el barrio,Alfonsina Storni 4395,,1616,11,60476905,lilianaestelalopez@hotmail.com.ar,,-34.46897730,-58.68613620,Precisa,Puntos de Cultura 2020,,10,16
06532020,06,06532,,Centro Cultural,Buenos Aires,Mercedes,Mercedes,La Cultural Dumer,Calle 10 N�760,,6600,2324,36022978,laculturaldumer@gmail.com,https://www.facebook.com/Laculturaldumer/,-34.65620000,-59.43448000,Precisa,Fondo Desarrollar 2020,,11,15
06532020,06,06532,,Centro Cultural,Buenos Aires,Mercedes,Mercedes,Casa Balero,Calle 26 esq. 23,,6600,2324,505675,,https://www.facebook.com/pg/balerobar/,-34.65076000,-59.42917000,Precisa,Fondo Desarrollar 2020,,9,19
06532020,06,06532,,Centro Cultural,Buenos Aires,Mercedes,Mercedes,Centro Cultural Julio Cesar Gioscio,Calle 27 Entre 24 Y 26,s/d,6600,,,s/d,s/d,-34.65079000,-59.43085500,Precisa,Argentores / Relevamiento 2017,,11,19
06532020,06,06532,,Centro Cultural,Buenos Aires,Mercedes,Mercedes,Centro Cultural La Gotera,Calle 29 n�984,,6600,2324,676311,vaneascher@hotmail.com,,-34.64694600,-59.43071900,Precisa,Puntos de Cultura 2020,,9,20
06539010,06,06539,,Centro Cultural,Buenos Aires,Merlo,Merlo,SUTEBA Merlo,1ro de Mayo 252,s/d,1722,,,merlo@suteba.org.ar,www.suteba.org.ar,-34.67579000,-58.72050000,Precisa,Alternativa Teatral / Relevamiento 2017,,9,19
06539010,06,06539,,Centro Cultural,Buenos Aires,Merlo,Merlo,Sede COI,Av. Argentina 824,s/d,1722,,,s/d,s/d,-34.66899372,-58.72124872,Precisa,Alternativa Teatral / Relevamiento 2017,,8,17
06539010,06,06539,,Centro Cultural,Buenos Aires,Merlo,Merlo,El galp�n del Encuentro,Belgrano 1779,,1718,,,,,-34.70747320,-58.73308120,Precisa,Fondo Desarrollar 2020,,10,15
06539010,06,06539,,Centro Cultural,Buenos Aires,Merlo,Merlo,La Antigua Cultural,Jujuy 310,,1722,220,23893979,laantiguacultural@gmail.com,www.facebook.com/laantiguacultural/,-34.67211000,-58.72813000,Precisa,Relevamiento SINCA,,10,15
06539010,06,06539,,Centro Cultural,Buenos Aires,Merlo,Merlo,Centro Cultural y Social Patas para Arriba,Luis Braile 470,,1722,220,57385407,laura.alem@yahoo.com,,-34.65635165,-58.74801899,Precisa,Puntos de Cultura 2020,,10,17
06539010,06,06539,,Centro Cultural,Buenos Aires,Merlo,Merlo,Espacio Cultural Homero Manzi,Moreno 428,s/d,1722,,,s/d,s/d,-34.66517000,-58.72535000,Precisa,Alternativa Teatral / Relevamiento 2017,,10,16
06547020,06,06547,,Centro Cultural,Buenos Aires,San Miguel del Monte,San Miguel Del Monte,Centro Cultural Municipal Poeta Enrique Uza,Petrachi 745,s/d,7220,,,s/d,s/d,-35.44090000,-58.80596800,Precisa,Argentores / Relevamiento 2017,,8,19
06560010,06,06568,,Centro Cultural,Buenos Aires,Moron,Haedo,Casa Laurel,Remedios de Escalada de San Martin 379,,1706,,,,Fb:CASALAURELHAEDO,-34.64590565,-58.58951383,Precisa,Fondo Desarrollar 2020,,11,19
06568010,06,06568,,Centro Cultural,Buenos Aires,Moron,Mor�n,El Transformador,Caseros 200,,1706,11,21995490,sabrinagosp@gmail.com,https://eltransformadororg.wixsite.com/eltransformador,-34.64254310,-58.59211780,Precisa,Puntos de Cultura 2020,,9,18
06568010,06,06568,,Centro Cultural,Buenos Aires,Moron,Mor�n,El Galp�n de Haedo,Concordia 625,,1706,,,elgalpondehaedo@gmail.com,,-34.64967000,-58.59671000,Precisa,Fondo Desarrollar 2020,,9,18
06568010,06,06568,,Centro Cultural,Buenos Aires,Moron,Mor�n,La Puerta Creativa,Las Bases 150,,1706,11,39712583,lapuertacreativahaedo@gmail.com,https://www.facebook.com/lapuertacreativahaedo/,-34.64663000,-58.59346000,Precisa,Relevamiento SInCA,,8,16
06568010,06,06568,,Centro Cultural,Buenos Aires,Moron,Mor�n,La Casita Arte,Ranchos 1593,,1708,11,26376594,lacasitarte@hotmail.com,Facebook: La Casita de Arte,-34.64584000,-58.62969,Precisa,Relevamiento SInCA,,9,17
06568010,06,06568,,Centro Cultural,Buenos Aires,Moron,Mor�n,Centro Cultural y Biblioteca Popular Enrique Santos Disc�polo,Santa Fe 836,s/d,1708,,,info@culturaldiscepolo.org,www.culturaldiscepolo.org,-34.64921400,-58.62296200,Precisa,Alternativa Teatral / Relevamiento 2017,,9,16
06581040,06,06581,,Centro Cultural,Buenos Aires,Necochea,Necochea,Unidad Barrial Social y Cultural Jes�s Aguinagalde,Calles 67  3102,,7630,2262,614957,pachu196266@gmail.com,https://www.facebook.com/UtepEvitaNecochea/,-38.55683000,-58.74460000,Precisa,Fondo Desarrollar 2020,,10,15
06588100,06,06588,,Centro Cultural,Buenos Aires,9 De Julio,9 De Julio,La Esquina Arte y Cultura,Santa Fe 656,,6500,2317,474585,veronica_paulucci@hotmail.com,https://www.facebook.com/LA-ESQUINA-Arte-y-Cultura-779236415459804/,-35.44609000,-60.88009000,Precisa,Fondo Desarrollar 2020,,8,20
06595070,06,06595,,Centro Cultural,Buenos Aires,Olavarr�a,Olavarr�a,"Insurgente Espacio Cultural Independiente",Belgrano 3345,,7400,2284,682550,,,-36.89669000,-60.31692000,Precisa,Plan Podesta 2020 / Relevamiento SInCA,,10,16
06595070,06,06595,,Centro Cultural,Buenos Aires,Olavarr�a,Olavarr�a,Club Atl�tico Hinojo,Calle 11 y Calle 8,s/d,7400,,,fernandacanggianelli@hotmail.com,s/d,-36.41404000,-60.67172000,Precisa,Programa Puntos de Cultura / Relevamiento,,9,17
06595070,06,06595,,Centro Cultural,Buenos Aires,Olavarr�a,Olavarr�a,La Yumba,Laprida y �lvaro,,7400,2284,228528,layumbaolavarria@gmail.com,https://www.facebook.com/pg/Layumba.espaciocutural/,-36.89730000,-60.30992000,Precisa,Fondo Desarrollar 2020,,8,18
06595070,06,06595,,Centro Cultural,Buenos Aires,Olavarr�a,Olavarr�a,MACONDO MUTUAL DE ARTE POPULAR DE OLAVARRIA,NECOCHEA 1389,,7400,2284,583744,macondoolav@gmail.com,,-36.88190706,-60.33217200,Precisa,Puntos de Cultura 2020,,11,18
06602030,06,06602,,Centro Cultural,Buenos Aires,,Carmen de Patagones,Casa de la Cultura Carmen De Patagones,Mitre 27,s/d,s/d,,,s/d,s/d,-40.81046000,-62.98631000,Precisa,Relevamiento 2017,,9,20
06623100,06,06623,,Centro Cultural,Buenos Aires,Pergamino,Pergamino,Casa de la Cultura,Gral. Paz 600,s/d,2700,,,casadelaculturapergamino@hotmail.com,s/d,-33.89890900,-60.57514300,Precisa,Argentores / Relevamiento 2017,,10,19
06623100,06,06623,,Centro Cultural,Buenos Aires,Pergamino,Pergamino,Galp�n Del Arte Barrio Kennedy,R. Guiraldes Entre Yapey� y B. Bail�n Al 2000,s/d,2700,,,galpondelarte@yahoo.com.ar,s/d,-33.89499006,-60.57164008,Centroide de la localidad,Puntos de Cultura 2020,,8,20
06638040,06,06638,,Centro Cultural,Buenos Aires,Pilar,Pilar,SerEnArte,Colectora 12 de Octubre-Km.44,,1629,2320,366595,info@serenartepilar.com.ar,https://serenartepilar.com.ar/contacto/,-34.45941000,-58.81153000,Precisa,Fondo Desarrollar 2020,,10,18
06638040,06,06638,,Centro Cultural,Buenos Aires,Pilar,Pilar,Media Vuelta Club de Artes Urbanas,Olavarr�a 7181,,1669,11,30447010,mediavueltaclub@gmail.com,https://www.facebook.com/pg/MediaVueltaClub,-34.44942000,-58.79806000,Precisa,Fondo Desarrollar 2020,,10,15
06655050,06,06655,,Centro Cultural,Buenos Aires,Veronica,Veronica,Casa De La Cultura,Calle 21 esq 28  sin numero ,,1917,2221,6254011,cculturaveronica@gmail.com,,-35.38461000,-57.34032000,Precisa,Puntos de Cultura 2020,,11,15
06658010,06,06658,,Centro Cultural,Buenos Aires,Quilmes,Quilmes,Centro Cultural Polaridades,Andres Baranda 842,s/d,1878,,,camunedithnora@yahoo.com,s/d,-34.72409300,-58.27023800,Precisa,Argentores / Relevamiento 2017,,10,19
06658010,06,06658,,Centro Cultural,Buenos Aires,Quilmes,Quilmes,El Garelli - Asociaci�n Civil Villa Valdocco,Av. Las Heras 420,,1878,11,40428251,julieta.caceres89@gmail.com,,-34.71181300,-58.26487360,Precisa,Puntos de Cultura 2020,,9,17
06658010,06,06658,,Centro Cultural,Buenos Aires,Quilmes,Quilmes,Centro Cultural Eduardo Galeano,Donato �lvarez 1680,,1876,11,22512445,cc.edugaleano@gmail.com,,-34.79356980,-58.30977550,Precisa,Puntos de Cultura 2020,,11,16
06658010,06,06658,,Centro Cultural,Buenos Aires,Quilmes,Quilmes,Casa Rodolfo Walsh,Entre R�os 250,,1876,,,,https://www.facebook.com/CCySWalsh/,-34.72544292,-58.26338459,Precisa,Fondo Desarrollar 2020,,10,15
06658010,06,06658,,Centro Cultural,Buenos Aires,Quilmes,Quilmes,La Pacha Espacio Cultural,Entre R�os 90,,1878,11,20733518,gayosoana65@gmail.com,,-34.72463927,-58.26182912,Precisa,Puntos de Cultura 2020,,9,16
06658010,06,06658,,Centro Cultural,Buenos Aires,Quilmes,Quilmes,Asociaci�n Civil Amigos de �El Viaje de los T�teres�,Laprida 2200,,1879,,,viajetiteres@yahoo.com,https://www.facebook.com/Viajetiteres/,-34.74897000,-58.27258000,Precisa,Plan Podesta 2020 / Relevamiento SInCA,,11,15
06658010,06,06658,,Centro Cultural,Buenos Aires,Quilmes,Quilmes,Comunidad Contemporanea,Moreno 882,,1878,11,66051878,comunidadcontempo@gmail.com,https://www.facebook.com/comunidad.contempo/,-34.72700000,-58.25469000,Precisa,Fondo Desarrollar 2020,,10,20
06658010,06,06658,,Centro Cultural,Buenos Aires,Quilmes,Quilmes,Estudio 1 Originarte,Paso 17,s/d,1876,,,s/d,s/d,-34.71759000,-58.26539000,Precisa,Alternativa Teatral / Relevamiento 2017,,8,16
06658010,06,06658,,Centro Cultural,Buenos Aires,Quilmes,Quilmes,Casa de la Cultura,Rivadavia 383 ,s/d,1878,,,s/d,www.quilmes.gov.ar,-34.72015000,-58.25360000,Precisa,Argentores / Relevamiento 2017,,10,20
06658010,06,06658,,Centro Cultural,Buenos Aires,Quilmes,Quilmes,Artenpie,Vicente L�pez 93,s/d,1879,,,artenpie@hotmail.com,s/d,-34.71599220,-58.27127264,Precisa,INT / Relevamiento 2017,,11,19
06672010,06,06672,,Centro Cultural,Buenos Aires,Rauch,Rauch,La Pieza,Coronel Su�rez 176,,7203,2494,588551,espondaburumariano@gmail.com,,-36.77749000,-59.08800000,Precisa,Puntos de Cultura 2020,,9,18
06686060,06,06686,,Centro Cultural,Buenos Aires,Rojas,Rojas,Casa evita,S/D,,,,,,,-34.19616004,-60.73326365,Centroide de la localidad,Fondo Desarrollar 2020,,9,19
06693020,06,06693,,Centro Cultural,Buenos Aires,Roque Perez,Roque Perez,Centro Cultural Roque Perez,Belgrano  171,s/d,7245,,,s/d,s/d,-35.39813300,-59.33168600,Precisa,Relevamiento 2017,,10,19
06700070,06,06700,,Centro Cultural,Buenos Aires,Pigu�,Pigu�,Espacio Taller Crear,Bernardo Irigoyen 27,,8170,2923,51819,sejope77@gmail.com,https://www.facebook.com/pg/Espacio-Cultural-Crear,-37.60316000,-62.4051,Precisa,Fondo Desarrollar 2020,,8,17
06728040,06,06728,,Centro Cultural,Buenos Aires,San Andres De Giles,San Andres De Giles,Centro Municipal de Cultura S.A Giles,Rivadavia 752,s/d,6720,,,s/d,s/d,-34.44418000,-59.44755500,Precisa,Argentores / Relevamiento 2017,,9,18
06728040,06,06728,,Centro Cultural,Buenos Aires,San Andres De Giles,San Andres De Giles,Centro cultural Casa Evita,S/D,,,,,,,-34.44590808,-59.44516736,Centroide de la localidad,Fondo Desarrollar 2020,,9,20
06749010,06,06749,,Centro Cultural,Buenos Aires,San Fernando,San Fernando,Sociedad de Fomento Bartolom� Mitre,Balcarce 2950,s/d,1646,,,mansillarh@yahoo.com.ar,s/d,-34.46949000,-58.57429000,Precisa,Relevamiento 2017,,9,18
06749010,06,06749,,Centro Cultural,Buenos Aires,San Fernando,San Fernando,Tinku Teatro Centro Cultural,Rivadavia 1751,,1646,,,tinku.teatro1@gmail.com,https://www.facebook.com/tinku.teatro1/?rf=1782161662056685,-34.42554906,-58.56941600,Precisa,Fondo Desarrollar 2020,,10,16
06756010,06,06756,,Centro Cultural,Buenos Aires,San Isidro,Boulogne,Estacion 1857,Godoy Cruz 1857,,1609,,,estacion1857@gmail.com,https://www.facebook.com/Estacion1857/,-34.50748000,-58.56322000,Precisa,Fondo Desarrollar 2020,,8,17
06756010,06,06756,,Centro Cultural,Buenos Aires,San Isidro,San Isidro,Ateneo Cultural Nestor Kirchner,Av.Sir Alexander Fleming 1333,,1640,11,61980049,Lorena_gomez21@hotmail.com,,-34.48253430,-58.52752050,Precisa,Puntos de Cultura 2020,,10,19
06756010,06,06756,,Centro Cultural,Buenos Aires,San Isidro,San Isidro,Teatro 9 de Julio ,Bernardo de Irigoyen 1121,s/d,s/d,,,s/d,s/d,-34.50045000,-58.57714000,Precisa,Alternativa Teatral / Relevamiento 2017,,10,15
06756010,06,06756,,Centro Cultural,Buenos Aires,San Isidro,San Isidro,Fundaci�n Crear Vale La Pena,Madame Curie 1955,s/d,1643,,,info@crearvalelapena.org.ar,www.crearvalelapena.org.ar,-34.47082000,-58.54832000,Precisa,Programa Puntos de Cultura / Relevamiento,,9,16
06756010,06,06756,,Centro Cultural,Buenos Aires,San Isidro,San Isidro,Club Art�stico y Social Arenga,Manzone 851,,1641,,(011,,http://www.arenga.com.ar/?fbclid=IwAR1DBGJV7_i0BRTvELjJPq0tVS2dTmDS09hu2X7O3WKwe3fmCZA1l6argF0,-34.47967000,-58.50469000,Precisa,Fondo Desarrollar 2020,,9,18
06756010,06,06756,,Centro Cultural,Buenos Aires,San Isidro,San Isidro,Taller de La Ribera,Roque Saenz Pena 1485,s/d,1642,,,tdelaribera@gmail.com,s/d,-34.46567500,-58.49854300,Precisa,Argentores / Relevamiento 2017,,9,17
06760010,06,06760,,Centro Cultural,Buenos Aires,San Miguel,San Miguel,Centro Cultural Raices,Sarmiento 1810,s/d,1663,,,s/d,s/d,-34.54528000,-58.72020800,Precisa,Argentores / Relevamiento 2017,,8,19
06763050,06,06763,,Centro Cultural,Buenos Aires,San Nicol�s de los Arroyos,San Nicol�s de los Arroyos,La troupe del aire,Pellegrini 134,,2900,336,154336159,latroupedelaire@hotmail.com,http://pg/LaTroupeDhttps://www.facebook.comelAire/,-33.33070000,-60.21503000,Precisa,Fondo Desarrollar 2020,,10,18
06770050,06,06770,,Centro Cultural,Buenos Aires,San Pedro,San Pedro,Cooperativa Las Canaletas,Juan Ismael Jim�nez 1635,,2930,3329,557374,cooplascanaletas@yahoo.com.ar,,-33.66721000,-59.67454000,Precisa,Fondo Desarrollar 2020,,11,15
06778020,06,06778,,Centro Cultural,Buenos Aires,San Vicente,Alejandro Korn,Casa del Pueblo Vecinos Solidarios,Av. Presidente Per�n 4660,,1864,11,64241007,jime.spotti@gmail.com,,-34.98671333,-58.37888865,Precisa,Puntos de Cultura 2020,,8,19
06778020,06,06778,,Centro Cultural,Buenos Aires,San Vicente,Alejandro Korn,El Cultur�n,Juan Jos� Paso y Roca,,1865,2224,444606,daniel.gamarra.fusion@gmail.com,,-35.00911056,-58.36810017,Precisa,Puntos de Cultura 2020,,9,17
06778020,06,06778,,Centro Cultural,Buenos Aires,San Vicente,Alejandro Korn,Minowa Centro Cultural,Libertad esquina Kennedy,,1864,,,,https://www.facebook.com/MinowaSLSanVicente/,-34.98337000,-58.37298000,Precisa,Fondo Desarrollar 2020,,10,17
06791050,06,06791,,Centro Cultural,Buenos Aires,Tandil,Tandil,La Compa��a Tandil,Alsina 1242,s/d,7000,,,lacompatandil@hotmail.com.ar,s/d,-37.31531497,-59.13233230,Precisa,Programa Puntos de Cultura / Relevamiento,,11,16
06791050,06,06791,,Centro Cultural,Buenos Aires,Tandil,Tandil,Centro Arte y Parte,Belgrano 342,,7000,249,462985,admsipymes@gmail.com,https://www.instagram.com/arteypartetandil/,-37.33002000,-59.13882000,Precisa,Fondo Desarrollar 2020,,10,20
06791050,06,06791,,Centro Cultural,Buenos Aires,Tandil,Tandil,Centro Cultural Atrapasue�os,Figueroa 2226,,7000,249,4549456,marianelavallazza@gmail.com,,-37.29671160,-59.16639970,Precisa,Puntos de Cultura 2020,,9,15
06791050,06,06791,,Centro Cultural,Buenos Aires,Tandil,Tandil,Sal�n Dan�s,General Rodr�guez 282,,7000,249,154627877,salondanestandil@gmail.com,https://www.facebook.com/pg/salondanes,-37.33042000,-59.13439000,Precisa,Fondo Desarrollar 2020,,10,16
06791050,06,06791,,Centro Cultural,Buenos Aires,Tandil,Tandil,Macanudo,General Rodriguez 459,,7000,249,463513,macanudorestobar@gmail.com,https://www.facebook.com/pg/macanudobar,-37.32820000,-59.13547000,Precisa,Fondo Desarrollar 2020,,9,20
06791050,06,06791,,Centro Cultural,Buenos Aires,Tandil,Tandil,CENTRO SOCIAL Y CULTURAL LA V�A,MITRE 1378,,7000,249,4426442,jorgetripiana2019@gmail.com,,-37.31959779,-59.12662357,Precisa,Puntos de Cultura 2020,,9,19
06791050,06,06791,,Centro Cultural,Buenos Aires,Tandil,Tandil,Centro Cultural Itinerante El Musguito,Pinto 399,,7100,228,415620742,analiaumpierrez@gmail.com,,-37.32857980,-59.13857280,Precisa,Puntos de Cultura 2020,,8,20
06805010,06,06805,,Centro Cultural,Buenos Aires,Tigre,Tigre,Sociedad Italiana de Tigre,Av. Cazon 1336,1�,1648,,,sociedad_italiana_tigre@hotmail.com,www.socitalianadetigre.com.ar,-34.42497700,-58.57780600,Precisa,Argentores / Relevamiento 2017,,10,19
06805010,06,06805,,Centro Cultural,Buenos Aires,Tigre,Tigre,Alas de Tigre,Av. Liniers 1018,,1648,11,67283100,alasdetigre@gmail.com,https://alasdetigre.wixsite.com/,-34.41911000,-58.58751000,Precisa,Plan Podesta 2020 / Relevamiento SInCA,,11,18
06805010,06,06805,,Centro Cultural,Buenos Aires,Tigre,Tigre,Casa de las Artes Tacuar�,Tacuar� 90,,1648,,1163718499,casadelasartestigre@gmail.com,,-34.41503650,-58.58182320,Precisa,Puntos de Cultura 2020,,8,16
06826050,06,06826,,Centro Cultural,Buenos Aires,Trenque Lauquen,Trenque Lauquen,Casa de Fuego,Mitre 391,,6400,2392,519393,,https://www.facebook.com/agustinabrizuelabenito/,-35.96893000,-62.72846000,Precisa,Fondo Desarrollar 2020,,11,15
06840010,06,06840,,Centro Cultural,Buenos Aires,Tres de Febrero,Mart�n Coronado,Asociaci�n de Fomento Mart�n Coronado,Nahuel Huapi 6658,,1683,11,47587805,asodefomento.martincoronado@gmail.com,https://www.facebook.com/Asociaciondefomentomartincoronado/?ref=page_internal,-34.58944000,-58.58920000,Precisa,Relevamiento SInCA,,9,19
06840010,06,06840,,Centro Cultural,Buenos Aires,Tres de Febrero,Mart�n Coronado,Asociaci�n cultural Arte y Vida,Remedios de Escalada de San Mart�n 6750,,1682,11,48429622,info@acarteyvida.com.ar,http://www.acarteyvida.com.ar/,-34.53719000,-58.58855600,Precisa,Relevamiento SInCA 2020,,11,18
